"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CZE","TEACHER","SRY_40_49","PC","A","2005",,"M"
"CZE","TEACHER","SRY_40_49","PC","A","2010",29.088,
"CZE","TEACHER","SRY_40_49","PC","A","2011",29.823,
"CZE","TEACHER","SRY_40_49","PC","A","2012",28.168,
"CZE","TEACHER","SRY_40_49","PC","A","2013",30.932,
"CZE","TEACHER","SRY_40_49","PC","A","2014",26.391,
"CZE","TEACHER","SRY_40_49","PC","A","2015",27.802,
"CZE","TEACHER","SRY_40_49","PC","A","2016",28.473,
"CZE","TEACHER","SRY_40_49","PC","A","2017",28.834,
"CZE","TEACHER","TRY_30_39","PC","A","2005",,"M"
"CZE","TEACHER","TRY_30_39","PC","A","2010",,"M"
"CZE","TEACHER","TRY_30_39","PC","A","2011",,"M"
"CZE","TEACHER","TRY_30_39","PC","A","2012",,"M"
"CZE","TEACHER","TRY_30_39","PC","A","2014",,"M"
"CZE","TEACHER","TRY_30_39","PC","A","2016",,"M"
"CZE","TEACHER","TRY_30_39","PC","A","2017",,"M"
"CZE","TEACHER","TRY_40_49","PC","A","2005",,"M"
"CZE","TEACHER","TRY_40_49","PC","A","2010",,"M"
"CZE","TEACHER","TRY_40_49","PC","A","2011",,"M"
"CZE","TEACHER","TRY_40_49","PC","A","2012",,"M"
"CZE","TEACHER","TRY_40_49","PC","A","2014",,"M"
"CZE","TEACHER","TRY_40_49","PC","A","2016",,"M"
"CZE","TEACHER","TRY_40_49","PC","A","2017",,"M"
"DNK","TEACHER","SRY_40_49","PC","A","2005",,"M"
"DNK","TEACHER","SRY_40_49","PC","A","2010",,"M"
"DNK","TEACHER","SRY_40_49","PC","A","2011",,"M"
"DNK","TEACHER","SRY_40_49","PC","A","2012",,"M"
"DNK","TEACHER","SRY_40_49","PC","A","2013",,"M"
"DNK","TEACHER","SRY_40_49","PC","A","2014",27.058,
"DNK","TEACHER","SRY_40_49","PC","A","2015",,"M"
"DNK","TEACHER","SRY_40_49","PC","A","2016",,"M"
"DNK","TEACHER","SRY_40_49","PC","A","2017",,"M"
"DNK","TEACHER","TRY_30_39","PC","A","2005",,"M"
"DNK","TEACHER","TRY_30_39","PC","A","2010",,"M"
"DNK","TEACHER","TRY_30_39","PC","A","2011",,"M"
"DNK","TEACHER","TRY_30_39","PC","A","2012",,"M"
"DNK","TEACHER","TRY_30_39","PC","A","2013",,"M"
"DNK","TEACHER","TRY_30_39","PC","A","2014",26.324,
"DNK","TEACHER","TRY_30_39","PC","A","2015",,"M"
"DNK","TEACHER","TRY_30_39","PC","A","2016",,"M"
"DNK","TEACHER","TRY_30_39","PC","A","2017",,"M"
"DNK","TEACHER","TRY_40_49","PC","A","2005",,"M"
"DNK","TEACHER","TRY_40_49","PC","A","2010",,"M"
"DNK","TEACHER","TRY_40_49","PC","A","2011",,"M"
"DNK","TEACHER","TRY_40_49","PC","A","2012",,"M"
"DNK","TEACHER","TRY_40_49","PC","A","2013",,"M"
"DNK","TEACHER","TRY_40_49","PC","A","2014",26.672,
"DNK","TEACHER","TRY_40_49","PC","A","2015",,"M"
"DNK","TEACHER","TRY_40_49","PC","A","2016",,"M"
"DNK","TEACHER","TRY_40_49","PC","A","2017",,"M"
"FIN","TEACHER","SRY_40_49","PC","A","2005",29.703,
"FIN","TEACHER","SRY_40_49","PC","A","2010",30.179,
"FIN","TEACHER","SRY_40_49","PC","A","2011",30.373,
"FIN","TEACHER","SRY_40_49","PC","A","2012",30.435,
"FIN","TEACHER","SRY_40_49","PC","A","2013",30.718,
"FIN","TEACHER","SRY_40_49","PC","A","2014",30.381,
"FIN","TEACHER","SRY_40_49","PC","A","2015",30.558,
"FIN","TEACHER","SRY_40_49","PC","A","2016",31.056,
"FIN","TEACHER","SRY_40_49","PC","A","2017",31.181,
"FIN","TEACHER","TRY_30_39","PC","A","2005",23.727,
"FIN","TEACHER","TRY_30_39","PC","A","2010",19.087,
"FIN","TEACHER","TRY_30_39","PC","A","2011",19.029,
"FIN","TEACHER","TRY_30_39","PC","A","2012",19.587,
"FIN","TEACHER","TRY_30_39","PC","A","2013",19.488,
"FIN","TEACHER","TRY_30_39","PC","A","2014",19.394,
"FIN","TEACHER","TRY_30_39","PC","A","2015",18.324,
"FIN","TEACHER","TRY_30_39","PC","A","2016",19.013,
"FIN","TEACHER","TRY_30_39","PC","A","2017",18.257,
"FIN","TEACHER","TRY_40_49","PC","A","2005",28.173,
"FIN","TEACHER","TRY_40_49","PC","A","2010",29.48,
"FIN","TEACHER","TRY_40_49","PC","A","2011",27.7,
"FIN","TEACHER","TRY_40_49","PC","A","2012",27.295,
"FIN","TEACHER","TRY_40_49","PC","A","2013",26.456,
"FIN","TEACHER","TRY_40_49","PC","A","2014",25.955,
"FIN","TEACHER","TRY_40_49","PC","A","2015",26.376,
"FIN","TEACHER","TRY_40_49","PC","A","2016",26.623,
"FIN","TEACHER","TRY_40_49","PC","A","2017",26.556,
"FRA","TEACHER","SRY_40_49","PC","A","2005",24.073,
"FRA","TEACHER","SRY_40_49","PC","A","2010",29.001,
"FRA","TEACHER","SRY_40_49","PC","A","2011",30.633,
"FRA","TEACHER","SRY_40_49","PC","A","2012",31.466,
"FRA","TEACHER","SRY_40_49","PC","A","2013",33.522,
"FRA","TEACHER","SRY_40_49","PC","A","2014",34.564,
"FRA","TEACHER","SRY_40_49","PC","A","2015",35.026,
"FRA","TEACHER","SRY_40_49","PC","A","2016",34.177,
"FRA","TEACHER","SRY_40_49","PC","A","2017",34.017,
"FRA","TEACHER","TRY_30_39","PC","A","2005",27.765,
"FRA","TEACHER","TRY_30_39","PC","A","2010",24.09,
"FRA","TEACHER","TRY_30_39","PC","A","2011",23.411,
"FRA","TEACHER","TRY_30_39","PC","A","2012",23.456,
"FRA","TEACHER","TRY_30_39","PC","A","2013",22.441,
"FRA","TEACHER","TRY_30_39","PC","A","2014",24.781,
"FRA","TEACHER","TRY_30_39","PC","A","2015",23.729,
"FRA","TEACHER","TRY_30_39","PC","A","2016",24.27,
"FRA","TEACHER","TRY_30_39","PC","A","2017",23.318,
"FRA","TEACHER","TRY_40_49","PC","A","2005",24.614,
"FRA","TEACHER","TRY_40_49","PC","A","2010",32.248,
"FRA","TEACHER","TRY_40_49","PC","A","2011",33.412,
"FRA","TEACHER","TRY_40_49","PC","A","2012",33.444,
"FRA","TEACHER","TRY_40_49","PC","A","2013",35.427,
"FRA","TEACHER","TRY_40_49","PC","A","2014",33.763,
"FRA","TEACHER","TRY_40_49","PC","A","2015",34.123,
"FRA","TEACHER","TRY_40_49","PC","A","2016",35.565,
"FRA","TEACHER","TRY_40_49","PC","A","2017",35.264,
"DEU","TEACHER","SRY_40_49","PC","A","2005",26.042,
"DEU","TEACHER","SRY_40_49","PC","A","2010",24.587,
"DEU","TEACHER","SRY_40_49","PC","A","2011",24.596,
"DEU","TEACHER","SRY_40_49","PC","A","2012",24.86,
"DEU","TEACHER","SRY_40_49","PC","A","2013",24.91,
"DEU","TEACHER","SRY_40_49","PC","A","2014",24.955,
"DEU","TEACHER","SRY_40_49","PC","A","2015",24.951,
"DEU","TEACHER","SRY_40_49","PC","A","2016",25.115,
"DEU","TEACHER","SRY_40_49","PC","A","2017",24.726,
"DEU","TEACHER","TRY_30_39","PC","A","2005",31.615,
"DEU","TEACHER","TRY_30_39","PC","A","2010",29.719,
"DEU","TEACHER","TRY_30_39","PC","A","2011",29.883,
"DEU","TEACHER","TRY_30_39","PC","A","2012",29.832,
"DEU","TEACHER","TRY_30_39","PC","A","2013",30.152,
"DEU","TEACHER","TRY_30_39","PC","A","2014",30.455,
"DEU","TEACHER","TRY_30_39","PC","A","2015",30.31,
"DEU","TEACHER","TRY_30_39","PC","A","2016",30.299,
"DEU","TEACHER","TRY_30_39","PC","A","2017",30.14,
"DEU","TEACHER","TRY_40_49","PC","A","2005",23.281,
"DEU","TEACHER","TRY_40_49","PC","A","2010",22.776,
"DEU","TEACHER","TRY_40_49","PC","A","2011",22.094,
"DEU","TEACHER","TRY_40_49","PC","A","2012",21.613,
"DEU","TEACHER","TRY_40_49","PC","A","2013",20.986,
"DEU","TEACHER","TRY_40_49","PC","A","2014",20.218,
"DEU","TEACHER","TRY_40_49","PC","A","2015",19.703,
"DEU","TEACHER","TRY_40_49","PC","A","2016",19.342,
"DEU","TEACHER","TRY_40_49","PC","A","2017",19,
"GRC","TEACHER","SRY_40_49","PC","A","2005",41.349,
"GRC","TEACHER","SRY_40_49","PC","A","2010",,"M"
"GRC","TEACHER","SRY_40_49","PC","A","2011",,"M"
"GRC","TEACHER","SRY_40_49","PC","A","2012",,"M"
"GRC","TEACHER","SRY_40_49","PC","A","2013",41.062,
"GRC","TEACHER","SRY_40_49","PC","A","2014",39.755,
"GRC","TEACHER","SRY_40_49","PC","A","2015",38.763,
"GRC","TEACHER","SRY_40_49","PC","A","2016",36.828,
"GRC","TEACHER","SRY_40_49","PC","A","2017",34.445,
"GRC","TEACHER","TRY_30_39","PC","A","2005",29.833,
"GRC","TEACHER","TRY_30_39","PC","A","2010",,"M"
"GRC","TEACHER","TRY_30_39","PC","A","2011",,"M"
"GRC","TEACHER","TRY_30_39","PC","A","2012",,"M"
"GRC","TEACHER","TRY_30_39","PC","A","2013",18.608,
"GRC","TEACHER","TRY_30_39","PC","A","2014",13.028,
"GRC","TEACHER","TRY_30_39","PC","A","2015",,"M"
"GRC","TEACHER","TRY_30_39","PC","A","2016",13.959,
"GRC","TEACHER","TRY_30_39","PC","A","2017",22.976,
"GRC","TEACHER","TRY_40_49","PC","A","2005",33.997,
"GRC","TEACHER","TRY_40_49","PC","A","2010",,"M"
"GRC","TEACHER","TRY_40_49","PC","A","2011",,"M"
"GRC","TEACHER","TRY_40_49","PC","A","2012",,"M"
"GRC","TEACHER","TRY_40_49","PC","A","2013",33.019,
"GRC","TEACHER","TRY_40_49","PC","A","2014",34.452,
"GRC","TEACHER","TRY_40_49","PC","A","2015",,"M"
"GRC","TEACHER","TRY_40_49","PC","A","2016",34.624,
"GRC","TEACHER","TRY_40_49","PC","A","2017",34.258,
"HUN","TEACHER","SRY_40_49","PC","A","2005",30.187,
"HUN","TEACHER","SRY_40_49","PC","A","2010",30.951,
"HUN","TEACHER","SRY_40_49","PC","A","2011",30.892,
"HUN","TEACHER","SRY_40_49","PC","A","2012",31.099,
"HUN","TEACHER","SRY_40_49","PC","A","2013",31.462,
"HUN","TEACHER","SRY_40_49","PC","A","2014",31.763,
"HUN","TEACHER","SRY_40_49","PC","A","2015",32.058,
"HUN","TEACHER","SRY_40_49","PC","A","2016",32.327,
"HUN","TEACHER","SRY_40_49","PC","A","2017",32.712,
"HUN","TEACHER","TRY_30_39","PC","A","2010",28.582,
"HUN","TEACHER","TRY_30_39","PC","A","2011",27.898,
"HUN","TEACHER","TRY_30_39","PC","A","2012",28.358,
"HUN","TEACHER","TRY_30_39","PC","A","2013",29.197,
"HUN","TEACHER","TRY_30_39","PC","A","2014",27.482,
"HUN","TEACHER","TRY_30_39","PC","A","2015",26.377,
"HUN","TEACHER","TRY_30_39","PC","A","2016",25.123,
"HUN","TEACHER","TRY_30_39","PC","A","2017",24.624,
"HUN","TEACHER","TRY_40_49","PC","A","2010",22.914,
"HUN","TEACHER","TRY_40_49","PC","A","2011",23.787,
"HUN","TEACHER","TRY_40_49","PC","A","2012",23.732,
"HUN","TEACHER","TRY_40_49","PC","A","2013",26.185,
"HUN","TEACHER","TRY_40_49","PC","A","2014",26.072,
"HUN","TEACHER","TRY_40_49","PC","A","2015",27.593,
"HUN","TEACHER","TRY_40_49","PC","A","2016",28.44,
"HUN","TEACHER","TRY_40_49","PC","A","2017",28.89,
"ISL","TEACHER","SRY_40_49","PC","A","2005",,"M"
"ISL","TEACHER","SRY_40_49","PC","A","2010",,"M"
"ISL","TEACHER","SRY_40_49","PC","A","2011",,"M"
"ISL","TEACHER","SRY_40_49","PC","A","2012",,"M"
"ISL","TEACHER","SRY_40_49","PC","A","2013",,"M"
"ISL","TEACHER","SRY_40_49","PC","A","2014",,"M"
"ISL","TEACHER","SRY_40_49","PC","A","2015",,"M"
"ISL","TEACHER","SRY_40_49","PC","A","2016",,"M"
"ISL","TEACHER","SRY_40_49","PC","A","2017",,"M"
"ISL","TEACHER","TRY_30_39","PC","A","2005",,"M"
"ISL","TEACHER","TRY_30_39","PC","A","2010",,"M"
"ISL","TEACHER","TRY_30_39","PC","A","2011",,"M"
"ISL","TEACHER","TRY_30_39","PC","A","2012",,"M"
"ISL","TEACHER","TRY_30_39","PC","A","2013",,"M"
"ISL","TEACHER","TRY_30_39","PC","A","2014",,"M"
"ISL","TEACHER","TRY_30_39","PC","A","2015",,"M"
"ISL","TEACHER","TRY_30_39","PC","A","2016",,"M"
"ISL","TEACHER","TRY_30_39","PC","A","2017",,"M"
"ISL","TEACHER","TRY_40_49","PC","A","2005",,"M"
"ISL","TEACHER","TRY_40_49","PC","A","2010",,"M"
"ISL","TEACHER","TRY_40_49","PC","A","2011",,"M"
"ISL","TEACHER","TRY_40_49","PC","A","2012",,"M"
"ISL","TEACHER","TRY_40_49","PC","A","2013",,"M"
"ISL","TEACHER","TRY_40_49","PC","A","2014",,"M"
"ISL","TEACHER","TRY_40_49","PC","A","2015",,"M"
"ISL","TEACHER","TRY_40_49","PC","A","2016",,"M"
"ISL","TEACHER","TRY_40_49","PC","A","2017",,"M"
"IRL","TEACHER","SRY_40_49","PC","A","2005",26.917,
"IRL","TEACHER","SRY_40_49","PC","A","2010",25.538,
"IRL","TEACHER","SRY_40_49","PC","A","2011",26.246,
"IRL","TEACHER","SRY_40_49","PC","A","2012",27.282,
"IRL","TEACHER","SRY_40_49","PC","A","2013",27.452,
"IRL","TEACHER","SRY_40_49","PC","A","2014",27.452,
"IRL","TEACHER","SRY_40_49","PC","A","2015",27.45,
"IRL","TEACHER","SRY_40_49","PC","A","2016",28.782,
"IRL","TEACHER","SRY_40_49","PC","A","2017",29.837,
"IRL","TEACHER","TRY_30_39","PC","A","2005",,"M"
"IRL","TEACHER","TRY_30_39","PC","A","2010",,"M"
"IRL","TEACHER","TRY_30_39","PC","A","2011",,"M"
"IRL","TEACHER","TRY_30_39","PC","A","2012",,"M"
"IRL","TEACHER","TRY_30_39","PC","A","2013",19.895,
"IRL","TEACHER","TRY_30_39","PC","A","2014",,"M"
"IRL","TEACHER","TRY_30_39","PC","A","2015",,"M"
"IRL","TEACHER","TRY_30_39","PC","A","2016",,"M"
"IRL","TEACHER","TRY_30_39","PC","A","2017",,"M"
"IRL","TEACHER","TRY_40_49","PC","A","2005",,"M"
"IRL","TEACHER","TRY_40_49","PC","A","2010",,"M"
"IRL","TEACHER","TRY_40_49","PC","A","2011",,"M"
"IRL","TEACHER","TRY_40_49","PC","A","2012",,"M"
"IRL","TEACHER","TRY_40_49","PC","A","2013",30.714,
"IRL","TEACHER","TRY_40_49","PC","A","2014",,"M"
"IRL","TEACHER","TRY_40_49","PC","A","2015",,"M"
"IRL","TEACHER","TRY_40_49","PC","A","2016",,"M"
"IRL","TEACHER","TRY_40_49","PC","A","2017",,"M"
"ITA","TEACHER","SRY_40_49","PC","A","2005",32.022,
"ITA","TEACHER","SRY_40_49","PC","A","2010",30.811,
"ITA","TEACHER","SRY_40_49","PC","A","2011",29.557,
"ITA","TEACHER","SRY_40_49","PC","A","2012",27.837,
"ITA","TEACHER","SRY_40_49","PC","A","2013",25.8,
"ITA","TEACHER","SRY_40_49","PC","A","2014",26.255,
"ITA","TEACHER","SRY_40_49","PC","A","2015",25.183,
"ITA","TEACHER","SRY_40_49","PC","A","2016",27.255,
"ITA","TEACHER","SRY_40_49","PC","A","2017",26.872,
"ITA","TEACHER","TRY_30_39","PC","A","2013",16.172,
"ITA","TEACHER","TRY_30_39","PC","A","2014",15.16,
"ITA","TEACHER","TRY_30_39","PC","A","2015",13.412,
"ITA","TEACHER","TRY_30_39","PC","A","2016",14.232,
"ITA","TEACHER","TRY_30_39","PC","A","2017",13.864,
"ITA","TEACHER","TRY_40_49","PC","A","2013",30.097,
"ITA","TEACHER","TRY_40_49","PC","A","2014",30.229,
"ITA","TEACHER","TRY_40_49","PC","A","2015",30.001,
"ITA","TEACHER","TRY_40_49","PC","A","2016",30.695,
"ITA","TEACHER","TRY_40_49","PC","A","2017",30.47,
"JPN","TEACHER","SRY_40_49","PC","A","2005",39.691,
"JPN","TEACHER","SRY_40_49","PC","A","2010",38.527,
"JPN","TEACHER","SRY_40_49","PC","A","2011",33.794,
"JPN","TEACHER","SRY_40_49","PC","A","2012",33.794,
"JPN","TEACHER","SRY_40_49","PC","A","2013",33.794,
"JPN","TEACHER","SRY_40_49","PC","A","2014",29.094,
"JPN","TEACHER","SRY_40_49","PC","A","2015",29.094,
"JPN","TEACHER","SRY_40_49","PC","A","2016",29.094,
"JPN","TEACHER","SRY_40_49","PC","A","2017",26.259,
"JPN","TEACHER","TRY_30_39","PC","A","2005",24.128,
"JPN","TEACHER","TRY_30_39","PC","A","2010",23.255,
"JPN","TEACHER","TRY_30_39","PC","A","2011",23.514,
"JPN","TEACHER","TRY_30_39","PC","A","2012",23.514,
"JPN","TEACHER","TRY_30_39","PC","A","2013",23.514,
"JPN","TEACHER","TRY_30_39","PC","A","2014",22.043,
"JPN","TEACHER","TRY_30_39","PC","A","2015",22.043,
"JPN","TEACHER","TRY_30_39","PC","A","2016",22.043,
"JPN","TEACHER","TRY_30_39","PC","A","2017",20.818,
"JPN","TEACHER","TRY_40_49","PC","A","2005",28.507,
"JPN","TEACHER","TRY_40_49","PC","A","2010",29.261,
"JPN","TEACHER","TRY_40_49","PC","A","2011",29.605,
"JPN","TEACHER","TRY_40_49","PC","A","2012",29.605,
"JPN","TEACHER","TRY_40_49","PC","A","2013",29.605,
"JPN","TEACHER","TRY_40_49","PC","A","2014",30.39,
"JPN","TEACHER","TRY_40_49","PC","A","2015",30.39,
"JPN","TEACHER","TRY_40_49","PC","A","2016",30.39,
"JPN","TEACHER","TRY_40_49","PC","A","2017",30.964,
"KOR","TEACHER","SRY_40_49","PC","A","2005",40.409,
"KOR","TEACHER","SRY_40_49","PC","A","2010",37,
"KOR","TEACHER","SRY_40_49","PC","A","2011",34.156,
"KOR","TEACHER","SRY_40_49","PC","A","2012",31.828,
"KOR","TEACHER","SRY_40_49","PC","A","2013",29.574,
"KOR","TEACHER","SRY_40_49","PC","A","2014",28.212,
"KOR","TEACHER","SRY_40_49","PC","A","2015",27.357,
"KOR","TEACHER","SRY_40_49","PC","A","2016",26.894,
"KOR","TEACHER","SRY_40_49","PC","A","2017",27.195,
"KOR","TEACHER","TRY_30_39","PC","A","2014",21.752,
"KOR","TEACHER","TRY_30_39","PC","A","2015",20.555,
"KOR","TEACHER","TRY_30_39","PC","A","2016",19.433,
"KOR","TEACHER","TRY_30_39","PC","A","2017",18.527,
"KOR","TEACHER","TRY_40_49","PC","A","2014",36.928,
"KOR","TEACHER","TRY_40_49","PC","A","2015",36.607,
"KOR","TEACHER","TRY_40_49","PC","A","2016",36.076,
"KOR","TEACHER","TRY_40_49","PC","A","2017",35.495,
"LUX","TEACHER","SRY_40_49","PC","A","2010",27.322,
"LUX","TEACHER","SRY_40_49","PC","A","2011",26.877,
"LUX","TEACHER","SRY_40_49","PC","A","2012",28.202,
"LUX","TEACHER","SRY_40_49","PC","A","2013",27.102,
"LUX","TEACHER","SRY_40_49","PC","A","2014",26.206,
"LUX","TEACHER","SRY_40_49","PC","A","2015",25.714,
"LUX","TEACHER","SRY_40_49","PC","A","2016",25.731,
"LUX","TEACHER","SRY_40_49","PC","A","2017",26.337,
"LUX","TEACHER","TRY_30_39","PC","A","2005",,"M"
"LUX","TEACHER","TRY_30_39","PC","A","2010",44.196,
"LUX","TEACHER","TRY_30_39","PC","A","2011",,"M"
"LUX","TEACHER","TRY_30_39","PC","A","2012",38.545,
"LUX","TEACHER","TRY_30_39","PC","A","2013",,"M"
"LUX","TEACHER","TRY_30_39","PC","A","2014",38.57,
"LUX","TEACHER","TRY_30_39","PC","A","2015",37.452,
"LUX","TEACHER","TRY_30_39","PC","A","2016",35.526,
"LUX","TEACHER","TRY_30_39","PC","A","2017",27.699,
"LUX","TEACHER","TRY_40_49","PC","A","2005",,"M"
"LUX","TEACHER","TRY_40_49","PC","A","2010",22.545,
"LUX","TEACHER","TRY_40_49","PC","A","2011",,"M"
"LUX","TEACHER","TRY_40_49","PC","A","2012",20.029,
"LUX","TEACHER","TRY_40_49","PC","A","2013",,"M"
"LUX","TEACHER","TRY_40_49","PC","A","2014",16.331,
"LUX","TEACHER","TRY_40_49","PC","A","2015",16.993,
"LUX","TEACHER","TRY_40_49","PC","A","2016",17.105,
"LUX","TEACHER","TRY_40_49","PC","A","2017",16.67,
"MEX","TEACHER","SRY_40_49","PC","A","2005",,"M"
"MEX","TEACHER","SRY_40_49","PC","A","2010",,"M"
"MEX","TEACHER","SRY_40_49","PC","A","2011",,"M"
"MEX","TEACHER","SRY_40_49","PC","A","2012",,"M"
"MEX","TEACHER","SRY_40_49","PC","A","2013",,"M"
"MEX","TEACHER","SRY_40_49","PC","A","2014",,"M"
"MEX","TEACHER","SRY_40_49","PC","A","2015",,"M"
"MEX","TEACHER","SRY_40_49","PC","A","2016",,"M"
"MEX","TEACHER","SRY_40_49","PC","A","2017",,"M"
"MEX","TEACHER","TRY_30_39","PC","A","2005",,"M"
"MEX","TEACHER","TRY_30_39","PC","A","2010",,"M"
"MEX","TEACHER","TRY_30_39","PC","A","2011",,"M"
"MEX","TEACHER","TRY_30_39","PC","A","2012",,"M"
"MEX","TEACHER","TRY_30_39","PC","A","2013",,"M"
"MEX","TEACHER","TRY_30_39","PC","A","2014",,"M"
"MEX","TEACHER","TRY_30_39","PC","A","2015",,"M"
"MEX","TEACHER","TRY_30_39","PC","A","2016",,"M"
"MEX","TEACHER","TRY_30_39","PC","A","2017",,"M"
"MEX","TEACHER","TRY_40_49","PC","A","2005",,"M"
"MEX","TEACHER","TRY_40_49","PC","A","2010",,"M"
"MEX","TEACHER","TRY_40_49","PC","A","2011",,"M"
"MEX","TEACHER","TRY_40_49","PC","A","2012",,"M"
"MEX","TEACHER","TRY_40_49","PC","A","2013",,"M"
"MEX","TEACHER","TRY_40_49","PC","A","2014",,"M"
"MEX","TEACHER","TRY_40_49","PC","A","2015",,"M"
"MEX","TEACHER","TRY_40_49","PC","A","2016",,"M"
"MEX","TEACHER","TRY_40_49","PC","A","2017",,"M"
"NLD","TEACHER","SRY_40_49","PC","A","2005",30.753,
"NLD","TEACHER","SRY_40_49","PC","A","2010",22.93,
"NLD","TEACHER","SRY_40_49","PC","A","2011",22.017,
"NLD","TEACHER","SRY_40_49","PC","A","2012",21.566,
"NLD","TEACHER","SRY_40_49","PC","A","2013",21.231,
"NLD","TEACHER","SRY_40_49","PC","A","2014",20.984,
"NLD","TEACHER","SRY_40_49","PC","A","2015",20.699,
"NLD","TEACHER","SRY_40_49","PC","A","2016",20.533,
"NLD","TEACHER","SRY_40_49","PC","A","2017",20.803,
"NLD","TEACHER","TRY_30_39","PC","A","2005",21.816,
"NLD","TEACHER","TRY_30_39","PC","A","2010",24.513,
"NLD","TEACHER","TRY_30_39","PC","A","2011",25.18,
"NLD","TEACHER","TRY_30_39","PC","A","2012",25.746,
"NLD","TEACHER","TRY_30_39","PC","A","2013",26.352,
"NLD","TEACHER","TRY_30_39","PC","A","2014",26.664,
"NLD","TEACHER","TRY_30_39","PC","A","2015",27.082,
"NLD","TEACHER","TRY_30_39","PC","A","2016",27.476,
"NLD","TEACHER","TRY_30_39","PC","A","2017",27.931,
"NLD","TEACHER","TRY_40_49","PC","A","2005",25.562,
"NLD","TEACHER","TRY_40_49","PC","A","2010",22.548,
"NLD","TEACHER","TRY_40_49","PC","A","2011",22.112,
"NLD","TEACHER","TRY_40_49","PC","A","2012",21.492,
"NLD","TEACHER","TRY_40_49","PC","A","2013",21.195,
"NLD","TEACHER","TRY_40_49","PC","A","2014",20.719,
"NLD","TEACHER","TRY_40_49","PC","A","2015",20.28,
"NLD","TEACHER","TRY_40_49","PC","A","2016",20.506,
"NLD","TEACHER","TRY_40_49","PC","A","2017",20.754,
"NZL","TEACHER","SRY_40_49","PC","A","2005",28.533,
"NZL","TEACHER","SRY_40_49","PC","A","2010",24.332,
"NZL","TEACHER","SRY_40_49","PC","A","2011",24.086,
"NZL","TEACHER","SRY_40_49","PC","A","2012",24.552,
"NZL","TEACHER","SRY_40_49","PC","A","2013",24.669,
"NZL","TEACHER","SRY_40_49","PC","A","2014",25.315,
"NZL","TEACHER","SRY_40_49","PC","A","2015",25.691,
"NZL","TEACHER","SRY_40_49","PC","A","2016",26.343,
"NZL","TEACHER","SRY_40_49","PC","A","2017",26.292,
"NZL","TEACHER","TRY_30_39","PC","A","2005",,"M"
"NZL","TEACHER","TRY_30_39","PC","A","2010",,"M"
"NZL","TEACHER","TRY_30_39","PC","A","2011",,"M"
"NZL","TEACHER","TRY_30_39","PC","A","2012",18.562,
"NZL","TEACHER","TRY_30_39","PC","A","2013",18.099,
"NZL","TEACHER","TRY_30_39","PC","A","2014",17.887,
"NZL","TEACHER","TRY_30_39","PC","A","2015",17.747,
"NZL","TEACHER","TRY_30_39","PC","A","2016",17.718,
"NZL","TEACHER","TRY_30_39","PC","A","2017",18.25,
"NZL","TEACHER","TRY_40_49","PC","A","2005",,"M"
"NZL","TEACHER","TRY_40_49","PC","A","2010",,"M"
"NZL","TEACHER","TRY_40_49","PC","A","2011",,"M"
"NZL","TEACHER","TRY_40_49","PC","A","2012",27.843,
"NZL","TEACHER","TRY_40_49","PC","A","2013",27.148,
"NZL","TEACHER","TRY_40_49","PC","A","2014",26.831,
"NZL","TEACHER","TRY_40_49","PC","A","2015",26.621,
"NZL","TEACHER","TRY_40_49","PC","A","2016",26.577,
"NZL","TEACHER","TRY_40_49","PC","A","2017",26.815,
"NOR","TEACHER","SRY_40_49","PC","A","2005",,"M"
"NOR","TEACHER","SRY_40_49","PC","A","2010",24.601,
"NOR","TEACHER","SRY_40_49","PC","A","2011",25.221,
"NOR","TEACHER","SRY_40_49","PC","A","2012",26.273,
"NOR","TEACHER","SRY_40_49","PC","A","2013",27.354,
"NOR","TEACHER","SRY_40_49","PC","A","2014",28.506,
"NOR","TEACHER","SRY_40_49","PC","A","2015",29.223,
"NOR","TEACHER","SRY_40_49","PC","A","2016",29.329,
"NOR","TEACHER","SRY_40_49","PC","A","2017",29.48,
"NOR","TEACHER","TRY_30_39","PC","A","2005",,"M"
"NOR","TEACHER","TRY_30_39","PC","A","2010",23.575,
"NOR","TEACHER","TRY_30_39","PC","A","2011",23.451,
"NOR","TEACHER","TRY_30_39","PC","A","2012",23.363,
"NOR","TEACHER","TRY_30_39","PC","A","2013",23.494,
"NOR","TEACHER","TRY_30_39","PC","A","2014",22.639,
"NOR","TEACHER","TRY_30_39","PC","A","2015",22.179,
"NOR","TEACHER","TRY_30_39","PC","A","2016",21.602,
"NOR","TEACHER","TRY_30_39","PC","A","2017",21.839,
"NOR","TEACHER","TRY_40_49","PC","A","2005",,"M"
"NOR","TEACHER","TRY_40_49","PC","A","2010",20.865,
"NOR","TEACHER","TRY_40_49","PC","A","2011",20.677,
"NOR","TEACHER","TRY_40_49","PC","A","2012",20.946,
"NOR","TEACHER","TRY_40_49","PC","A","2013",21.307,
"NOR","TEACHER","TRY_40_49","PC","A","2014",21.976,
"NOR","TEACHER","TRY_40_49","PC","A","2015",22.224,
"NOR","TEACHER","TRY_40_49","PC","A","2016",22.188,
"NOR","TEACHER","TRY_40_49","PC","A","2017",22.002,
"POL","TEACHER","SRY_40_49","PC","A","2005",28.819,
"POL","TEACHER","SRY_40_49","PC","A","2010",28.337,
