LocationName,Year,Sex,AreaType,Total,00-04,05-09,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,50-54,55-59,60-64,65-69,70-74,75-79,80+
Guyana,2015,Male,Total,410.201,39.106,50.537,56.66,46.319,33.947,29.121,26.452,27.056,26.644,23.482,18.023,14.105,8.615,5.138,2.75,1.383,0.863
Paraguay,2015,Male,Total,3541.907,396.905,374.45,366.103,354.166,337.109,313.855,280.613,221.817,176.967,160.931,142.248,122.797,102.358,73.511,50.911,34.932,32.234
Peru,2015,Male,Total,15616.364,1493.138,1477.346,1476.29,1472.987,1439.39,1337.043,1204.893,1127.65,985.772,856.955,735.513,589.872,466.706,351.479,254.631,177.241,169.458
Suriname,2015,Male,Total,274.705,24.272,24.331,25.842,25.131,21.579,22.529,22.05,18.027,19.159,18.01,17.048,12.22,8.628,6.011,4.362,2.959,2.547
Uruguay,2015,Male,Total,1658.014,123.839,124.843,127.403,131.547,133.174,123.136,112.739,118.2,111.482,97.904,97.136,89.202,75.475,62.428,49.666,36.099,43.741
Bolivarian Republic of Venezuela,2015,Male,Total,15680.474,1511.133,1494.985,1456.387,1410.264,1376.633,1348.233,1224.487,1107.373,948.69,889.507,801.048,637.068,519.152,387.199,254.271,158.985,155.059
Bermuda,2015,Male,Total,31.896,1.885,1.888,2.048,2.033,2.041,2.14,1.919,1.846,2.113,2.218,2.671,2.498,2.018,1.84,1.255,0.783,0.7
Canada,2015,Male,Total,17806.451,1045.062,1011.128,983.425,1054.266,1202.982,1273.183,1261.567,1188.634,1179.416,1231.991,1400.26,1286.763,1094.442,913.896,649.696,445.818,583.922
Greenland,2015,Male,Total,30.17,2.113,1.925,1.758,1.804,2.292,2.64,2.788,2.247,1.788,2.763,2.777,2.073,1.284,0.792,0.627,0.308,0.191
Saint Pierre and Miquelon,2015,Male,Total,2.994,0.22,0.227,0.236,0.239,0.232,0.201,0.227,0.206,0.208,0.245,0.167,0.182,0.124,0.125,0.076,0.046,0.033
United States of America,2015,Male,Total,160077.904,10787.919,10631.965,10770.732,11025.313,11600.579,11384.906,10983.817,10328.688,10158.751,10453.736,11013.031,10688.882,9216.931,7561.498,5277.727,3640.784,4552.645
Australia,2015,Male,Total,11900.368,823.78,784.389,742.849,767.707,820.253,894.723,881.157,797.222,820.108,777.564,778.271,714.461,636.303,574.105,414.518,298.289,374.669
New Zealand,2015,Male,Total,2257.16,160.755,162.713,149.5,154.089,166.35,164.337,145.867,132.243,145.75,148.188,156.89,139.215,120.337,108.417,77.572,57.42,67.517
Fiji,2015,Male,Total,453.922,45.247,45.367,41.73,39.662,39.618,36.419,36.565,31.939,26.905,25.408,25.16,21.197,15.024,10.894,6.991,3.612,2.184
New Caledonia,2015,Male,Total,132.739,10.226,9.974,9.838,10.372,11.164,10.083,9.023,9.119,9.679,9.059,8.553,7.124,5.682,4.612,3.638,2.473,2.12
Papua New Guinea,2015,Male,Total,3893.261,517.361,493.112,460.828,422.133,355.857,306.567,281.65,254.397,228.52,169.552,131.05,100.818,74.057,47.013,27.853,14.272,8.221
Solomon Islands,2015,Male,Total,296.782,42.462,40.391,36.435,32.572,26.945,21.391,19.08,18.114,15.942,11.727,9.348,7.238,5.273,3.98,2.952,1.644,1.288
Vanuatu,2015,Male,Total,133.856,16.855,17.562,14.885,14.521,10.95,11.198,10.136,8.102,6.82,5.692,5.19,3.604,3.125,1.907,1.802,0.912,0.595
Guam,2015,Male,Total,86.153,7.318,7.302,7.62,7.751,7.252,6.322,5.462,5.277,5.613,5.761,5.632,4.443,3.647,2.832,1.679,1.224,1.018
Kiribati,2015,Male,Total,52.533,5.838,5.402,5.441,5.744,5.562,4.852,3.901,2.971,2.381,2.977,2.414,1.868,1.276,0.888,0.522,0.305,0.191
Marshall Islands,2015,Male,Total,26.731,3.578,3.84,3.608,2.741,1.301,1.275,1.407,1.151,1.585,1.489,1.387,1.121,1.004,0.692,0.286,0.164,0.102
Federated States of Micronesia,2015,Male,Total,53.51,5.983,5.99,6.45,6.67,6.159,5.289,4.055,2.33,1.491,1.654,1.921,1.763,1.693,0.999,0.451,0.306,0.306
Nauru,2015,Male,Total,5.007,0.365,0.376,0.381,0.372,0.377,0.351,0.357,0.363,0.367,0.351,0.345,0.295,0.231,0.203,0.134,0.081,0.058
Northern Mariana Islands,2015,Male,Total,27.638,1.108,1.547,2.216,2.253,1.684,1.158,1.472,1.485,2.67,3.538,2.808,2.209,1.625,1.034,0.525,0.228,0.078
Palau,2015,Male,Total,11.515,0.702,0.735,0.885,0.823,0.992,1.216,1.118,0.796,0.914,0.944,0.647,0.696,0.478,0.264,0.162,0.072,0.071
American Samoa,2015,Male,Total,27.897,3.048,3.151,3.137,2.842,2.605,1.662,1.571,1.616,1.688,1.653,1.533,1.174,0.872,0.634,0.363,0.216,0.132
Cook Islands,2015,Male,Total,10.621,0.909,0.892,0.897,1.016,1.035,0.938,0.706,0.66,0.73,0.685,0.618,0.414,0.282,0.35,0.157,0.189,0.143
French Polynesia,2015,Male,Total,144.296,11.542,8.947,11.477,12.027,12.919,12.222,10.428,10.292,10.328,11.049,9.129,7.691,5.806,3.774,3.015,2.01,1.64
Niue,2015,Male,Total,0.643,0.051,0.056,0.053,0.047,0.05,0.046,0.048,0.041,0.035,0.036,0.047,0.045,0.04,0.008,0.017,0.015,0.008
Samoa,2015,Male,Total,99.644,12.542,13.079,11.67,10.839,8.967,6.491,5.666,5.317,5.349,5.128,4.182,3.514,2.568,1.626,1.197,0.823,0.686
Tokelau,2015,Male,Total,0.6,0.053,0.054,0.06,0.059,0.064,0.06,0.026,0.024,0.038,0.038,0.027,0.027,0.022,0.011,0.014,0.01,0.013
Tonga,2015,Male,Total,53.349,6.646,6.895,6.736,6.029,4.971,3.504,3.219,2.85,2.846,2.284,1.869,1.828,1.105,0.847,0.709,0.526,0.485
Tuvalu,2015,Male,Total,4.666,0.505,0.521,0.591,0.593,0.457,0.374,0.219,0.149,0.275,0.271,0.207,0.117,0.148,0.096,0.065,0.041,0.037
Wallis and Futuna Islands,2015,Male,Total,6.574,0.474,0.497,0.597,0.665,0.542,0.291,0.312,0.381,0.501,0.528,0.382,0.373,0.378,0.26,0.206,0.118,0.069
Burundi,2015,Male,Urban,713.4032525,103.3817809,79.41193292,60.82761679,70.82667936,85.31717602,91.5753143,78.65656793,48.13362872,31.0129199,20.72171454,15.28586521,12.18075165,7.7656989,3.957855668,2.272619076,1.276254647,0.798875954
Comoros,2015,Male,Urban,110.1541728,15.91078741,15.87017199,14.22016922,12.58533913,10.46575162,8.942068882,8.021967331,6.425152889,4.817100308,4.257600396,2.90710751,2.330251458,1.432962132,0.922812436,0.536083428,0.335617394,0.173229267
Djibouti,2015,Male,Urban,350.2103509,42.52802913,38.68067698,34.88805833,33.80701953,36.52408713,34.88993785,26.21110385,24.19009522,18.87608839,16.19285552,13.94504575,10.03565382,6.577204194,5.542037897,3.681311054,2.161383718,1.47976253
Eritrea,2015,Male,Urban,772.6600981,105.8231549,93.00405164,83.21830857,78.34685079,87.54266171,87.16256556,73.10539106,53.36880869,35.83273894,25.41844033,18.63881293,13.07001557,8.254851334,5.425084402,2.696192289,1.173802709,0.578366646
Ethiopia,2015,Male,Urban,9545.786901,1046.888669,1058.537763,1181.81562,1226.623572,1107.990202,909.1265432,763.97232,586.8228076,473.7634531,350.9774119,249.0281905,187.8738197,143.8276101,110.7926322,73.07112122,42.48756773,32.18759844
Kenya,2015,Male,Urban,6093.85024,834.8926726,681.7833064,574.1880935,523.4847739,672.1916294,739.2438981,614.7059539,463.5193632,328.621158,225.7743114,156.6771302,108.1657557,73.84541998,45.09914183,24.10760976,15.16039663,12.38962497
Madagascar,2015,Male,Urban,4170.835653,561.2214279,528.3688461,511.3555135,484.8265873,420.597855,348.4357231,278.1208189,264.6448144,223.8451183,171.9624192,125.9044897,94.60524245,64.32339303,39.02341197,24.12445992,16.65606051,12.81947133
Malawi,2015,Male,Urban,1474.964502,207.8967799,186.5237146,156.6091006,172.2008686,187.9385059,165.3188011,125.0131871,94.42632923,59.22776452,38.10727355,28.69316995,18.90702181,13.93661586,10.08314319,5.9136864,2.716009566,1.452530239
Mauritius,2015,Male,Urban,243.7988041,12.83944469,13.92929703,17.57891785,17.53663488,18.21278984,16.61614282,16.50365959,20.38339377,17.96302879,18.19957441,19.24199906,16.70646114,14.30323676,10.641469,5.872675463,3.707333527,3.562745502
Mayotte,2015,Male,Urban,55.26898487,6.333977742,7.395203673,7.203195963,5.869583399,5.025759272,4.364473508,2.934955538,3.333906923,4.161773964,3.517642895,2.036999529,1.249926476,0.820397557,0.502881704,0.245709187,0.146090814,0.126506725
Mozambique,2015,Male,Urban,4387.291961,605.9915461,567.2453681,590.2172477,577.731449,526.7086976,394.3863207,287.8286777,211.3404106,165.7099287,123.1611133,107.4142587,79.68118565,61.432075,39.13788324,26.8287787,13.99619189,8.480828702
Réunion,2015,Male,Urban,417.1669337,34.878904,35.49605515,35.73285941,33.07720209,33.82015776,35.14977996,30.98808607,25.89078693,23.94544235,28.42448685,27.20710659,21.86758466,17.71942277,11.96452875,8.472457575,5.812882111,6.719190696
Rwanda,2015,Male,Urban,1958.575545,241.2971889,201.5393944,165.2529706,218.786749,206.8732327,256.5888899,213.2572536,147.3888328,90.6733613,65.20360753,57.38127318,37.70926114,25.49338981,15.54720713,7.502711631,4.002439508,4.077781983
Seychelles,2015,Male,Urban,25.89422081,1.956936532,1.699397524,1.762481074,1.905444666,2.121032498,2.26901498,2.309377572,2.221208866,2.255520167,1.946208419,1.805396306,1.380232689,0.811628595,0.555949467,0.377439999,0.252940325,0.264011126
Somalia,2015,Male,Urban,2211.156252,341.767241,287.5993347,256.1806343,256.8201724,242.7745951,202.9328538,158.3031257,123.3035343,97.92884162,76.59535427,57.06651991,41.26182129,28.61346234,18.88387303,11.0030591,6.261612062,3.860217436
South Sudan,2015,Male,Urban,1158.588495,149.3281321,131.0863438,125.5106126,130.4029875,135.9511402,117.911349,91.52548199,73.38847179,59.08368855,45.93399277,33.75755112,23.46442567,15.30514061,11.74671028,7.703782623,4.103722963,2.384961489
Uganda,2015,Male,Urban,3237.400029,485.839883,404.5201352,362.8830891,397.1007578,442.5992598,355.7277759,254.9219478,181.2997374,120.248933,87.19748067,56.46560381,35.61226704,21.02864119,14.09611692,8.528987679,4.905203623,4.42420914
United Republic of Tanzania,2015,Male,Urban,8234.346218,1174.812032,983.8601961,864.7391609,891.1587606,932.0547593,837.7144809,693.0125952,535.2170653,389.7297154,276.7987069,204.0527721,163.0336713,115.7126959,81.5470849,47.77653126,26.61576725,16.51022347
Zambia,2015,Male,Urban,3211.322297,512.4821142,451.6658694,393.1379362,366.9592891,326.3571044,281.4299085,238.0579839,199.182557,152.3158213,110.3510359,72.28175371,43.35459521,25.22243371,17.48089991,10.70164145,6.060602873,4.280750001
Zimbabwe,2015,Male,Urban,2538.778891,305.7864832,229.7611144,202.2978736,224.9536657,348.3198392,378.5797298,290.1488783,201.2334986,124.7989424,73.05978002,46.6281062,36.57643902,33.78231146,17.2835492,15.05658338,6.277216722,4.234879468
Angola,2015,Male,Urban,5112.882718,928.0729389,808.7668545,727.727989,634.0838201,466.9007447,348.6334517,276.3133438,242.7960988,199.165968,162.2320928,117.1436408,83.91732904,54.67901536,30.00804696,17.82880662,8.986731935,5.625845397
Cameroon,2015,Male,Urban,6445.965083,999.7857381,872.6667312,803.5076228,758.1463019,675.8755712,557.4332843,437.9256608,354.5115348,265.6204536,211.416734,153.3630264,115.8481612,87.18405806,61.5455834,42.7487114,26.47175311,21.91415664
Central African Republic,2015,Male,Urban,955.9687496,138.9076401,120.1274015,123.6391791,120.9172232,102.5587374,82.43018007,67.07245052,54.07717628,41.09532389,29.17650907,22.18308204,17.09424695,13.17614974,9.679493402,6.94102172,4.21241409,2.680520441
Chad,2015,Male,Urban,1566.915339,292.4206731,247.2174544,225.527707,200.4781304,147.2931324,107.306505,83.60628251,72.01698659,58.05350511,43.90777996,31.07498092,23.08201813,15.783782,8.819441884,5.525482424,2.884834369,1.916643015
Congo,2015,Male,Urban,1546.206251,254.9246909,219.8799308,193.4407585,168.9950908,133.9796416,112.9925899,99.82112266,90.03884946,75.14797,59.26049747,43.44601279,32.23966331,23.48210133,16.13337358,10.94729186,6.591306718,4.885359719
Democratic Republic of the Congo,2015,Male,Urban,15580.14363,2736.508167,2343.001593,2214.194182,2005.530128,1438.026456,1029.968141,826.0176893,754.9546412,677.6708633,552.1819061,388.3435621,272.697845,169.9593708,93.59383169,48.34351949,19.50854948,9.643185034
Equatorial Guinea,2015,Male,Urban,168.1889352,24.50126824,21.33051698,19.45170185,18.77932047,15.83252505,13.0808212,9.708776517,8.122781824,8.773607148,9.364565883,7.811054535,5.658827284,3.060476375,1.286716146,0.717304766,0.400155176,0.30851579
Gabon,2015,Male,Urban,770.7235602,111.4412691,98.54876408,87.43563532,79.11908383,71.78316833,63.55185942,54.25468574,45.1289018,37.22324588,30.78832955,24.10885876,19.13060873,15.41553784,12.33060054,8.948830639,6.165727521,5.348453118
Sao Tome and Principe,2015,Male,Urban,64.36713841,10.01687191,9.226611133,7.710490442,6.513450858,5.930335812,5.609826897,5.258407843,3.813813645,2.679141164,2.234721361,1.622450522,1.256400382,0.722846413,0.541413342,0.456402977,0.42348718,0.350466533
Algeria,2015,Male,Urban,14481.54958,1613.315997,1414.866309,1059.404764,1096.499434,1260.763596,1413.821914,1436.683535,1157.796579,966.9060554,808.9215688,662.6509675,501.3281057,476.431848,228.5640236,176.6753778,111.7734103,95.14609764
Egypt,2015,Male,Urban,18099.6386,1822.490264,1919.0874,1792.99594,1574.775434,1391.263438,1604.714644,1651.029462,1310.961485,1072.797965,963.018515,901.0910815,635.5046315,615.0668692,376.8400092,252.4074263,113.3945356,102.1995037
Libya,2015,Male,Urban,2466.026808,253.0872977,255.0384023,234.2288765,206.0524707,200.8565674,201.9817833,217.9541597,203.958927,170.2978676,136.4625713,114.2560969,92.36800309,68.21298174,43.90721155,31.46826839,20.10354452,15.79177788
Morocco,2015,Male,Urban,10067.7267,1071.884557,893.6955967,879.2909505,885.4393481,887.6040585,866.7469745,860.9208761,720.4521682,654.1086495,590.0756367,558.4564057,430.5518702,349.9808446,169.8066721,112.9852966,71.02581055,64.70098795
Sudan,2015,Male,Urban,6656.693863,925.5928544,897.229697,839.930703,692.4062269,569.6243495,516.739175,498.8759485,424.8991271,349.5357705,263.1762492,207.822184,145.9645406,132.0355729,82.35941418,58.79464427,28.30817006,23.39923617
Tunisia,2015,Male,Urban,3730.220872,297.5564758,283.0318557,258.3401831,266.205741,326.2794888,353.293946,348.1032012,297.3269166,253.8552238,251.311765,226.4829727,188.1449622,145.8347651,88.96975182,59.66464654,45.56254358,40.25643265
Western Sahara,2015,Male,Urban,256.3330278,22.70602523,21.64928727,19.26408771,18.37657694,21.23080642,23.20853143,24.92634379,24.48997686,21.93657906,18.44366933,14.76053267,10.62917821,7.155408706,3.666155641,1.992131173,1.118896459,0.778840882
Botswana,2015,Male,Urban,599.7352761,59.36462845,54.67342579,49.90903597,58.10521925,77.36098011,79.63635756,70.7577673,51.72373536,30.62527739,18.580239,13.81214616,12.72331776,10.10223718,5.398700761,3.318438964,1.963148175,1.680620918
Lesotho,2015,Male,Urban,272.4858005,30.69743969,27.84778424,27.23544668,28.75763284,30.16194171,35.13437585,31.72835122,22.92438315,13.1276545,7.52006254,4.659066032,3.919727753,3.475179106,2.41332204,1.280400728,0.869056265,0.733976156
Namibia,2015,Male,Urban,558.1722652,55.1756291,44.75546172,41.91582847,46.34590795,68.00105289,71.30116458,59.53411385,50.79970587,39.9907494,29.85619834,20.90593832,13.1289765,7.276580308,4.57752736,2.411587424,1.367291688,0.828551442
South Africa,2015,Male,Urban,17144.88799,1542.075469,1516.316371,1378.609948,1356.797514,1665.429712,1893.225807,1796.386516,1442.980986,1145.90975,893.0690799,741.866513,621.5606073,459.3203121,322.3449911,179.7037539,109.5239395,79.7667174
Swaziland,2015,Male,Urban,137.8553966,13.25049088,12.49240558,10.94931372,11.47052951,16.1743985,21.08562155,16.93633555,11.26215641,7.808652418,5.682840886,4.112623792,2.883619523,1.903322376,0.98210213,0.534797637,0.247844818,0.078341281
Benin,2015,Male,Urban,2413.227405,321.6858607,273.1588026,281.903649,292.8445713,281.0412705,220.3089901,181.5223086,145.6575527,118.0879317,95.78521686,69.2915897,53.6235304,32.20838636,22.70206225,13.40243528,7.156957446,2.846289546
Burkina Faso,2015,Male,Urban,2714.845714,425.7036306,372.5417262,349.8416361,326.1294783,298.1546902,242.3592199,194.3463348,154.6774318,106.4238822,84.73399219,54.94907364,42.39703255,24.36570787,18.61214782,10.7963748,5.981512593,2.831842555
Cabo Verde,2015,Male,Urban,168.5056629,14.72167268,14.08694649,15.05924557,17.69830428,19.89997375,18.36790301,15.45685585,12.60806629,10.07063406,9.051773968,8.298878631,4.808902203,2.954504379,1.325522923,1.337806039,1.424062409,1.334610417
Côte d'Ivoire,2015,Male,Urban,5918.959545,883.0603941,727.9153811,703.0841613,717.3488222,578.1978422,487.9144408,424.5047798,360.4069212,281.7124225,218.628664,171.5251396,128.3320012,93.31891217,66.30475209,43.21484521,22.6273034,10.86276181
Gambia,2015,Male,Urban,588.4168955,103.2165164,81.00528217,70.685359,65.17357226,59.8850215,49.09833956,40.68131528,32.07347339,22.32963707,19.10667964,13.70676327,10.93510261,7.816425784,5.450253793,3.961576156,2.163721994,1.127855603
Ghana,2015,Male,Urban,7154.503313,926.4100335,831.0967996,769.8259105,746.3390145,790.8476774,680.2606854,564.4933101,455.6313881,368.3119543,294.7989647,225.9008035,179.7396743,119.7192839,96.62434151,54.24156489,31.43538208,18.82652462
Guinea,2015,Male,Urban,2341.691331,330.7502846,295.0445804,282.3210951,271.3669227,257.8069419,213.5529083,170.3027923,138.3584223,100.1751861,83.50259987,61.03798101,53.14530173,34.69994149,23.8258192,14.07082999,7.978567408,3.751156146
Guinea-Bissau,2015,Male,Urban,446.8638213,62.71009122,54.88742657,52.46724495,50.63940145,49.27581268,40.69900305,34.47145814,26.86020569,25.06865657,11.83128482,11.15810046,9.223273958,8.446829284,4.464654218,2.627577872,1.358322079,0.674478267
Liberia,2015,Male,Urban,1149.026829,161.7369568,149.0028777,143.2120814,131.5581316,118.4097155,102.4287581,86.34295827,71.54449596,52.21793252,42.10112748,28.88240591,23.64411723,14.48379268,10.81170922,6.984566495,3.900768709,1.764433584
Mali,2015,Male,Urban,3336.662711,532.4337406,410.3959886,371.1125671,405.6676011,401.3940887,303.1665817,249.2169865,200.878428,147.4289871,103.8473223,71.54908548,49.58164916,33.70373092,24.42745964,17.85564369,8.831911348,5.170939134
Mauritania,2015,Male,Urban,1245.455199,172.9838461,155.3334098,145.434461,135.4728491,126.0008792,108.887954,92.70319751,80.40088911,62.90071434,51.25110765,37.2348315,29.57000024,18.93489537,12.86806297,7.990763697,4.771119108,2.71621788
Niger,2015,Male,Urban,1825.62776,294.3725691,274.5414268,281.0617235,231.7898687,146.495271,115.815732,98.45843725,86.36686779,70.52999935,56.58218016,56.70550408,42.76406734,33.04472582,21.32524401,10.38216477,3.081827674,2.310150294
Nigeria,2015,Male,Urban,45797.52955,7231.445978,6216.526461,5652.228688,5080.208324,4729.667387,4013.555477,3299.879154,2787.929605,1925.775198,1580.059115,1035.088344,896.2376607,518.2246352,432.1037927,229.3437684,121.9968822,47.25908074
Saint Helena,2015,Male,Urban,0.825521615,0.048370066,0.049772705,0.054251283,0.077777364,0.081757015,0.068038633,0.080996599,0.068519125,0.057386378,0.065082478,0.038340653,0.055812299,0.026615192,0.029328408,0.01191082,0.007631427,0.003931168
Senegal,2015,Male,Urban,3220.560481,475.079103,384.2641048,378.2540219,375.7422957,356.5313306,302.9876604,244.1400855,191.2327413,146.0382446,111.1832205,81.29103775,60.11926721,42.12342556,29.41336047,21.90608989,13.19462629,7.059865511
Sierra Leone,2015,Male,Urban,1286.93193,157.4589692,143.9853162,169.3606932,153.4693323,151.4290407,122.002331,101.7840028,77.31207238,62.47579737,44.51157121,34.46752379,27.31105794,16.32899884,13.37496039,7.271745419,3.413518544,0.974998743
Togo,2015,Male,Urban,1443.912219,205.7620874,181.2705073,171.2313386,163.0302965,159.4044766,139.4714585,114.6363921,92.80843677,63.96267231,49.0257946,32.81375776,26.82490018,16.98523783,13.19927422,7.529044067,4.108487951,1.848056046
China,2015,Male,Urban,404431.6106,23291.31057,22834.42,21114.86662,25840.03371,34970.20853,42958.383,33527.20319,28961.45435,34291.53892,35149.44871,28609.60299,20992.7525,19746.55589,12555.04086,8488.957952,6029.609386,5070.223435
"China, Hong Kong Special Administrative Region",2015,Male,Urban,3424.057,178.696,128.731,135.437,189.748,233.673,237.95,239.404,235.609,241.822,256.45,299.567,297.799,238.884,177.078,112.57,98.985,121.654
"China, Macao Special Administrative Region",2015,Male,Urban,281.381,15.445,11.858,10.42,15.587,22.586,27.929,27.521,21.43,21.411,19.968,22.527,22.234,17.308,11.796,5.97,3.56,3.831
Democratic People's Republic of Korea,2015,Male,Urban,7555.121118,506.0566327,515.4628622,583.6222796,634.3225984,659.0258903,609.9632157,582.9311237,487.6566128,702.4999446,683.1965418,469.3145318,457.6097888,211.9983687,217.2203864,142.9360402,68.21544798,23.0888518
Japan,2015,Male,Urban,57662.6491,2576.094246,2590.443709,2677.966277,2859.163507,2957.901162,3311.98444,3595.207404,3997.291311,4627.959035,4068.73984,3658.154427,3457.090252,3880.694411,4248.69195,3353.684424,2567.370348,3234.212362
Mongolia,2015,Male,Urban,1024.205749,110.077402,94.30647388,72.46957004,86.05954837,105.1662968,111.5850984,91.46566724,78.87522328,70.65919728,60.41533081,51.86044566,34.82365167,23.2241284,13.85657834,10.00374207,5.803620814,3.553773882
Republic of Korea,2015,Male,Urban,20444.02809,1037.763343,979.5136126,1094.877509,1452.825357,1583.741549,1488.492449,1621.2641,1651.441852,1787.575648,1765.779265,1690.213917,1475.17784,1006.042738,698.7602477,490.0737523,349.2514118,271.2335026
"China, Taiwan Province of China",2015,Male,Urban,9020.578926,408.3837251,379.1654021,468.4419637,616.1301039,668.8627357,654.7254564,773.6395784,787.2515436,685.6908948,711.377686,712.8956732,633.5162599,530.5510345,320.5854276,233.8444768,179.7439993,255.7729652
Kazakhstan,2015,Male,Urban,4151.71933,448.6434988,381.1626541,272.0690678,273.9885191,349.2588546,414.7774715,353.4082068,310.9839177,280.0129925,262.1369134,243.2085622,211.7213017,145.4437454,86.48489545,47.26933717,44.34488995,26.80450192
Kyrgyzstan,2015,Male,Urban,961.9887615,121.1834376,89.16073562,71.00321276,78.85464014,111.7785478,104.7311668,78.22697508,57.98120878,56.73382803,50.37565356,50.01838997,36.80206519,24.22862072,13.05574298,6.65989033,6.682915431,4.511730751
Tajikistan,2015,Male,Urban,1153.28643,152.1077371,130.6409675,111.0374421,126.9841236,124.7915872,102.734401,84.2720299,68.48519974,62.45485905,54.17892225,48.12876443,35.92502556,21.79357339,12.15278296,7.295613066,6.01893932,4.284462074
Turkmenistan,2015,Male,Urban,1317.719298,115.5944959,111.5877369,111.070033,114.1451664,139.7943102,134.1425691,117.2570831,106.3817324,92.9830773,77.55069084,68.77135385,50.57049744,33.46919425,18.98386368,10.44543406,9.463929252,5.50813025
Uzbekistan,2015,Male,Urban,5313.949098,443.5547474,430.1975052,406.6294107,470.7764648,552.3883034,548.9017163,497.8822446,388.8696117,339.9006525,307.9566132,319.9945216,243.4728279,151.234635,74.24824291,48.35577454,47.44487773,42.14094871
Afghanistan,2015,Male,Urban,4335.957165,638.8865079,678.4611542,661.8103434,560.8283589,404.5878909,308.4135423,259.837186,211.3734741,163.8755268,127.3897879,97.50678033,75.69506329,58.87633656,43.26048595,25.06037159,12.88131413,7.213040932
Bangladesh,2015,Male,Urban,28821.46899,2498.597289,2541.683043,2653.935101,2720.195114,2772.606826,2701.417137,2633.421322,2322.901944,1967.866479,1726.048563,1448.198759,982.4308989,679.9864541,451.0660245,317.9647358,207.0466331,196.1026663
Bhutan,2015,Male,Urban,164.5887236,12.32725574,13.21476854,14.42702935,15.98450089,18.51436524,20.02472309,21.26777486,16.08424445,10.09533527,8.04946162,4.865521651,3.779018259,2.143030391,1.573741918,0.970020455,0.600024608,0.667907234
India,2015,Male,Urban,221215.209,17370.30518,17199.10728,19351.61307,21808.49357,23117.49647,21238.84597,19142.56963,17044.93579,15259.3173,13601.23892,11297.12812,9215.615775,6250.806376,3931.201051,2471.070382,1676.648217,1238.815871
Iran (Islamic Republic of),2015,Male,Urban,29276.01598,2543.36864,2324.643562,1987.878878,1989.717063,2537.626291,3255.012798,3196.824068,2468.834135,2065.846137,1869.66138,1482.685177,1178.573825,917.8308083,527.6957139,372.3002573,287.991951,269.5252949
Maldives,2015,Male,Urban,81.62320486,7.271295106,5.704791778,5.577572553,8.581807358,10.9635331,11.01146891,8.726386782,5.870871706,4.617532536,3.819381807,3.479137611,2.615699267,1.317997844,0.676330125,0.531748255,0.443225172,0.414424956
Nepal,2015,Male,Urban,2684.567845,205.8670573,243.9487213,287.3285671,324.3975816,332.5905089,266.0586834,206.8825625,169.0294864,160.4705633,133.4774156,106.5616842,78.72268539,61.4080824,42.41519459,31.87193513,20.15898879,13.37812725
Pakistan,2015,Male,Urban,37737.93471,3505.054245,3443.184591,3673.169981,4325.537952,4529.156895,3878.832831,3050.595481,2388.911053,2064.10131,1787.254866,1584.376349,1171.339737,801.6694292,576.7773379,444.6759124,299.1678987,214.1288419
Sri Lanka,2015,Male,Urban,1970.170482,160.8246784,149.0404034,137.683009,147.4763248,177.4818545,169.6483959,165.4477977,145.2210507,126.9524695,127.2600238,123.7877129,110.5644235,81.95563055,61.16394934,39.45820561,25.25655618,20.94799649
Brunei Darussalam,2015,Male,Urban,167.0361539,12.63963375,13.46861582,14.45200641,13.75449772,14.12500392,13.38856951,11.41729881,12.34945512,14.01314991,12.81894304,10.95778347,9.485140853,6.443933454,3.682681144,1.921040949,1.177084914,0.941315121
Cambodia,2015,Male,Urban,1564.249907,166.0559212,124.8652386,114.625768,125.4042725,186.717296,197.6700868,202.5858057,73.74432701,88.64857797,78.74016205,65.49706893,45.06521776,34.80388153,21.85981976,14.43102286,10.78176675,12.75367371
Indonesia,2015,Male,Urban,68551.59074,5879.054022,6456.666997,6243.475583,6103.920007,5795.950919,5402.311718,5846.049106,5463.4737,5073.631109,4422.541896,3675.088763,2953.797203,2102.451426,1315.660847,895.6183388,540.9542563,380.9448462
Lao People's Democratic Republic,2015,Male,Urban,1361.627107,120.6445282,123.6099482,125.3871773,173.930786,200.3909205,144.4371851,107.3808399,84.03076422,70.03401933,56.09344823,45.86264934,36.8780351,26.77666876,18.85720775,12.84357444,8.721213909,5.748140282
Malaysia,2015,Male,Urban,11064.69546,996.748319,891.0350234,961.9546313,978.0365562,1007.499366,1010.052635,977.085983,783.7237934,720.4869242,672.8839249,585.5999692,490.516911,366.8478479,268.7666181,160.1914864,108.985497,84.27997532
Myanmar,2015,Male,Urban,8977.917819,635.195327,678.1218811,751.6848941,861.3158058,877.3523789,856.7088081,846.8865131,758.2494089,677.947,565.5966618,442.1645433,368.3913251,272.8642769,167.7252812,101.8228319,68.75207067,47.13881098
Philippines,2015,Male,Urban,22226.07965,2467.222505,2320.03795,2347.524818,2264.021131,2229.083649,2047.104203,1783.808316,1531.347122,1320.966257,1067.585341,897.2916418,711.0209183,541.9491132,314.6100892,193.9943454,112.0092996,76.5029509
Singapore,2015,Male,Urban,2774.67,149.636,138.383,152.41,189.405,217.681,202.613,203.814,211.041,222.122,212.747,222.22,204.525,164.164,121.312,65.389,48.931,48.277
